City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure,Grouping,Δ Plays,% Δ
Fort Lauderdale,0,1,-,2025-04-18,That Thing,1807227251,plays,city,0.0,0.0
Fort Madison,0,1,-,2025-04-11,That Thing,1807227251,,city,,
Fort Madison,0,1,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Fort Madison,1,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-100.0
Fort Madison,1,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Fort Smith,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Fort Smith,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Fort Wayne,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Fort Wayne,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Fort Wayne,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Fort Wayne,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Fort Worth,0,0,-,2024-06-14,What Home Is,1711474234,listeners,city,,
Fort Worth,0,2,-,2024-06-14,What Home Is,1711474234,,city,2.0,inf
Fort Worth,2,0,-100%,2024-06-21,What Home Is,1711474234,,city,-2.0,-100.0
Fort Worth,0,0,-100%,2024-06-21,What Home Is,1711474234,listeners,city,0.0,
Fort Worth,0,0,-,2024-06-14,Kid,1711474235,listeners,city,,
Fort Worth,0,3,-,2024-06-14,Kid,1711474235,,city,3.0,inf
Fort Worth,3,0,-100%,2024-06-21,Kid,1711474235,,city,-3.0,-100.0
Fort Worth,0,0,-100%,2024-06-21,Kid,1711474235,listeners,city,0.0,
Fort Worth,0,1,-,2024-06-14,All In,1711474237,,city,,
Fort Worth,0,1,-,2024-06-14,All In,1711474237,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2024-06-21,All In,1711474237,listeners,city,-1.0,-100.0
Fort Worth,1,0,-100%,2024-06-21,All In,1711474237,,city,0.0,
Fort Worth,0,1,-,2023-12-01,Easy,1711474241,,city,,
Fort Worth,0,1,-,2023-12-01,Easy,1711474241,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2023-12-08,Easy,1711474241,listeners,city,-1.0,-100.0
Fort Worth,1,0,-100%,2023-12-08,Easy,1711474241,,city,0.0,
Fort Worth,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Fort Worth,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Fort Worth,1,5,+400%,2024-06-28,Althea,1748029276,listeners,city,4.0,400.0
Fort Worth,5,1,-80%,2024-07-05,Althea,1748029276,listeners,city,-4.0,-80.0
Fort Worth,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Fort Worth,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Fort Worth,0,1,-,2024-11-08,Althea,1748029276,,city,1.0,inf
Fort Worth,0,1,-,2024-11-08,Althea,1748029276,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2024-11-15,Althea,1748029276,listeners,city,-1.0,-100.0
Fort Worth,1,0,-100%,2024-11-15,Althea,1748029276,,city,0.0,
Fort Worth,0,1,-,2024-12-20,Althea,1748029276,,city,1.0,inf
Fort Worth,0,1,-,2024-12-20,Althea,1748029276,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2024-12-27,Althea,1748029276,,city,-1.0,-100.0
Fort Worth,1,0,-100%,2024-12-27,Althea,1748029276,listeners,city,0.0,
Fort Worth,0,1,-,2025-01-31,Althea,1748029276,listeners,city,1.0,inf
Fort Worth,0,1,-,2025-01-31,Althea,1748029276,,city,0.0,0.0
Fort Worth,1,1,0%,2025-02-07,Althea,1748029276,,city,0.0,0.0
Fort Worth,1,1,0%,2025-02-07,Althea,1748029276,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2025-02-14,Althea,1748029276,,city,-1.0,-100.0
Fort Worth,1,0,-100%,2025-02-14,Althea,1748029276,listeners,city,0.0,
Fort Worth,0,1,-,2025-03-14,Althea,1748029276,,city,1.0,inf
Fort Worth,0,1,-,2025-03-14,Althea,1748029276,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2025-03-21,Althea,1748029276,listeners,city,-1.0,-100.0
Fort Worth,1,0,-100%,2025-03-21,Althea,1748029276,,city,0.0,
Fort Worth,0,2,-,2025-03-21,That Thing,1807227251,listeners,city,,
Fort Worth,0,2,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Fort Worth,2,1,-50%,2025-03-28,That Thing,1807227251,,city,-1.0,-50.0
Fort Worth,2,1,-50%,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Fort Worth,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Fort Worth,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Fortuna,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Frankfurt Am Main,0,1,-,2024-06-21,Cycles,1711474233,,city,,
Frankfurt Am Main,0,1,-,2024-06-21,Cycles,1711474233,listeners,city,0.0,0.0
Frankfurt Am Main,1,0,-100%,2024-06-28,Cycles,1711474233,listeners,city,-1.0,-100.0
Frankfurt Am Main,1,0,-100%,2024-06-28,Cycles,1711474233,,city,0.0,
Frankfurt Am Main,0,6,-,2024-06-21,Althea,1748029276,listeners,city,,
Frankfurt Am Main,0,7,-,2024-06-21,Althea,1748029276,,city,1.0,16.666666666666675
Frankfurt Am Main,6,2,-67%,2024-06-28,Althea,1748029276,listeners,city,-5.0,-71.42857142857143
Frankfurt Am Main,2,3,+50%,2024-07-05,Althea,1748029276,listeners,city,1.0,50.0
Frankfurt Am Main,3,6,+100%,2024-07-12,Althea,1748029276,,city,3.0,100.0
Frankfurt Am Main,3,6,+100%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Frankfurt Am Main,6,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-6.0,-100.0
Frankfurt Am Main,6,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Frankfurt Am Main,0,1,-,2024-07-26,Althea,1748029276,listeners,city,1.0,inf
Frankfurt Am Main,0,1,-,2024-07-26,Althea,1748029276,,city,0.0,0.0
Frankfurt Am Main,1,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-1.0,-100.0
Frankfurt Am Main,1,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Frankfurt Am Main,0,1,-,2024-11-01,Althea,1748029276,listeners,city,1.0,inf
Frankfurt Am Main,0,1,-,2024-11-01,Althea,1748029276,,city,0.0,0.0
Frankfurt Am Main,1,0,-100%,2024-11-08,Althea,1748029276,,city,-1.0,-100.0
Frankfurt Am Main,1,0,-100%,2024-11-08,Althea,1748029276,listeners,city,0.0,
Frankfurt Am Main,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Frankfurt Am Main,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Frankfurt Am Main,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Frankfurt Am Main,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Frederick,0,1,-,2024-11-22,Althea,1748029276,,city,,
Frederick,0,1,-,2024-11-22,Althea,1748029276,listeners,city,0.0,0.0
Frederick,1,0,-100%,2024-11-29,Althea,1748029276,listeners,city,-1.0,-100.0
Frederick,1,0,-100%,2024-11-29,Althea,1748029276,,city,0.0,
Frederick,0,1,-,2025-04-11,That Thing,1807227251,,city,,
Frederick,0,1,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Frederick,1,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-100.0
Frederick,1,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Fredericton,0,1,-,2023-12-22,All In,1711474237,listeners,city,,
Fredericton,0,1,-,2023-12-22,All In,1711474237,,city,0.0,0.0
Fredericton,1,0,-100%,2023-12-29,All In,1711474237,,city,-1.0,-100.0
Fredericton,1,0,-100%,2023-12-29,All In,1711474237,listeners,city,0.0,
Fremont,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Fremont,1,1,0%,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Fremont,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Fremont,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Fremont,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Fremont,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Fremont,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Fremont,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Fremont,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Fremont,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Fresno,0,0,-,2024-05-24,Holding On,1711474240,listeners,city,,
Fresno,0,1,-,2024-05-24,Holding On,1711474240,,city,1.0,inf
Fresno,0,0,-100%,2024-05-31,Holding On,1711474240,listeners,city,-1.0,-100.0
Fresno,1,0,-100%,2024-05-31,Holding On,1711474240,,city,0.0,
Fresno,0,2,-,2024-06-21,Althea,1748029276,listeners,city,,
Fresno,0,2,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Fresno,2,1,-50%,2024-06-28,Althea,1748029276,listeners,city,-1.0,-50.0
Fresno,1,2,+100%,2024-07-05,Althea,1748029276,listeners,city,1.0,100.0
Fresno,4,0,-100%,2024-07-12,Althea,1748029276,,city,-2.0,-100.0
Fresno,2,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Fresno,0,1,-,2024-11-01,Althea,1748029276,listeners,city,1.0,inf
Fresno,0,1,-,2024-11-01,Althea,1748029276,,city,0.0,0.0
Fresno,1,0,-100%,2024-11-08,Althea,1748029276,,city,-1.0,-100.0
Fresno,1,0,-100%,2024-11-08,Althea,1748029276,listeners,city,0.0,
Fukuoka,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Fukuoka,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Fukuoka,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Fukuoka,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Gastonia,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Gastonia,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Gastonia,1,1,0%,2024-06-28,Althea,1748029276,listeners,city,0.0,0.0
Gastonia,1,1,0%,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Gastonia,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Gastonia,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Gastonia,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Gastonia,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Gastonia,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Gastonia,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Gastonia,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Gastonia,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Genève,0,1,-,2024-06-21,Althea,1748029276,,city,,
Georgetown,0,1,-,2024-07-26,Althea,1748029276,listeners,city,,
Georgetown,0,1,-,2024-07-26,Althea,1748029276,,city,0.0,0.0
Georgetown,1,0,-100%,2024-08-02,Althea,1748029276,listeners,city,-1.0,-100.0
Georgetown,1,0,-100%,2024-08-02,Althea,1748029276,,city,0.0,
Gillette,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Glasgow,0,1,-,2024-08-02,Althea,1748029276,listeners,city,,
Glasgow,0,1,-,2024-08-02,Althea,1748029276,,city,0.0,0.0
Glasgow,1,0,-100%,2024-08-09,Althea,1748029276,,city,-1.0,-100.0
Glasgow,1,0,-100%,2024-08-09,Althea,1748029276,listeners,city,0.0,
Glasgow,0,1,-,2024-08-30,Althea,1748029276,,city,1.0,inf
Glasgow,0,1,-,2024-08-30,Althea,1748029276,listeners,city,0.0,0.0
Glasgow,1,0,-100%,2024-09-06,Althea,1748029276,listeners,city,-1.0,-100.0
Glasgow,1,0,-100%,2024-09-06,Althea,1748029276,,city,0.0,
Glasgow,0,1,-,2024-10-11,Althea,1748029276,listeners,city,1.0,inf
Glasgow,0,1,-,2024-10-11,Althea,1748029276,,city,0.0,0.0
Glasgow,1,0,-100%,2024-10-18,Althea,1748029276,,city,-1.0,-100.0
Glasgow,1,0,-100%,2024-10-18,Althea,1748029276,listeners,city,0.0,
Glasgow,0,1,-,2024-12-06,Althea,1748029276,listeners,city,1.0,inf
Glasgow,0,2,-,2024-12-06,Althea,1748029276,,city,1.0,100.0
Glasgow,1,0,-100%,2024-12-13,Althea,1748029276,listeners,city,-2.0,-100.0
Glasgow,2,0,-100%,2024-12-13,Althea,1748029276,,city,0.0,
Glasgow,0,2,-,2025-03-28,That Thing,1807227251,,city,,
Glasgow,0,2,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Glasgow,2,0,-100%,2025-04-04,That Thing,1807227251,,city,-2.0,-100.0
Glasgow,2,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Glasgow,0,2,-,2025-04-11,That Thing,1807227251,,city,2.0,inf
Glasgow,0,2,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Glasgow,2,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-2.0,-100.0
Glasgow,2,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Glenwood Springs,0,1,-,2025-03-21,That Thing,1807227251,listeners,city,,
Glenwood Springs,0,1,-,2025-03-21,That Thing,1807227251,,city,0.0,0.0
Glenwood Springs,1,0,-100%,2025-03-28,That Thing,1807227251,,city,-1.0,-100.0
Glenwood Springs,1,0,-100%,2025-03-28,That Thing,1807227251,listeners,city,0.0,
Gniezno,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Gniezno,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Goochland,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Goochland,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Gordon,0,1,-,2025-03-28,That Thing,1807227251,,city,,
Gordon,0,1,-,2025-03-28,That Thing,1807227251,listeners,city,0.0,0.0
Gordon,1,0,-100%,2025-04-04,That Thing,1807227251,,city,-1.0,-100.0
Gordon,1,0,-100%,2025-04-04,That Thing,1807227251,listeners,city,0.0,
Gordon,0,1,-,2025-04-11,That Thing,1807227251,,city,1.0,inf
Gordon,0,1,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Gordon,1,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-100.0
Gordon,1,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Granby,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Granby,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Granby,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Grand Forks,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Grand Forks,0,2,-,2024-06-21,Althea,1748029276,,city,1.0,100.0
Grand Rapids,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Great Falls,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Great Falls,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Great Falls,1,1,0%,2024-06-28,Althea,1748029276,listeners,city,0.0,0.0
Greater Sudbury,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Greater Sudbury,1,0,-100%,2024-07-12,Althea,1748029276,,city,-1.0,-100.0
Greater Sudbury,1,0,-100%,2024-07-12,Althea,1748029276,listeners,city,0.0,
Greeley,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Green Bay,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Green Bay,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Green Bay,1,1,0%,2024-06-28,Althea,1748029276,listeners,city,0.0,0.0
Greenville,0,1,-,2024-07-19,Cycles,1711474233,,city,,
Greenville,0,1,-,2024-07-19,Cycles,1711474233,listeners,city,0.0,0.0
Greenville,1,0,-100%,2024-07-26,Cycles,1711474233,,city,-1.0,-100.0
Greenville,1,0,-100%,2024-07-26,Cycles,1711474233,listeners,city,0.0,
Greenville,0,1,-,2025-04-11,That Thing,1807227251,,city,,
Greenville,0,1,-,2025-04-11,That Thing,1807227251,listeners,city,0.0,0.0
Greenville,1,0,-100%,2025-04-18,That Thing,1807227251,listeners,city,-1.0,-100.0
Greenville,1,0,-100%,2025-04-18,That Thing,1807227251,plays,city,0.0,
Grinnell,0,1,-,2024-06-21,Althea,1748029276,listeners,city,,
Grinnell,0,1,-,2024-06-21,Althea,1748029276,,city,0.0,0.0
Guadalajara,0,1,-,2024-07-05,Althea,1748029276,listeners,city,,
Guadalajara,1,1,0%,2024-07-12,Althea,1748029276,,city,0.0,0.0
Guadalajara,1,1,0%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Guadalajara,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Guadalajara,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Guangzhou,0,1,-,2024-06-28,Althea,1748029276,listeners,city,,
Guangzhou,1,1,0%,2024-07-05,Althea,1748029276,listeners,city,0.0,0.0
Guangzhou,1,3,+200%,2024-07-12,Althea,1748029276,,city,2.0,200.0
Guangzhou,1,3,+200%,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Guangzhou,3,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-3.0,-100.0
Guangzhou,3,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Guangzhou,0,1,-,2024-08-09,Althea,1748029276,,city,1.0,inf
Guangzhou,0,1,-,2024-08-09,Althea,1748029276,listeners,city,0.0,0.0
Guangzhou,1,0,-100%,2024-08-16,Althea,1748029276,listeners,city,-1.0,-100.0
Guangzhou,1,0,-100%,2024-08-16,Althea,1748029276,,city,0.0,
Guayaquil,0,1,-,2024-07-12,Althea,1748029276,,city,,
Guayaquil,0,1,-,2024-07-12,Althea,1748029276,listeners,city,0.0,0.0
Guayaquil,1,0,-100%,2024-07-19,Althea,1748029276,listeners,city,-1.0,-100.0
Guayaquil,1,0,-100%,2024-07-19,Althea,1748029276,,city,0.0,
Gunnison,0,1,-,2023-11-10,Cycles,1711474233,listeners,city,,
Gunnison,0,3,-,2023-11-10,Cycles,1711474233,,city,2.0,200.0
Gunnison,1,0,-100%,2023-11-17,Cycles,1711474233,listeners,city,-3.0,-100.0
Gunnison,3,0,-100%,2023-11-17,Cycles,1711474233,,city,0.0,
Gunnison,0,1,-,2023-12-29,Cycles,1711474233,listeners,city,1.0,inf
Gunnison,0,1,-,2023-12-29,Cycles,1711474233,,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-05,Cycles,1711474233,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-05,Cycles,1711474233,,city,0.0,
Gunnison,0,1,-,2024-06-21,Cycles,1711474233,,city,1.0,inf
Gunnison,0,1,-,2024-06-21,Cycles,1711474233,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-06-28,Cycles,1711474233,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-06-28,Cycles,1711474233,,city,0.0,
Gunnison,0,1,-,2024-07-19,Cycles,1711474233,,city,1.0,inf
Gunnison,0,1,-,2024-07-19,Cycles,1711474233,listeners,city,0.0,0.0
Gunnison,1,1,0%,2024-07-26,Cycles,1711474233,,city,0.0,0.0
Gunnison,1,1,0%,2024-07-26,Cycles,1711474233,listeners,city,0.0,0.0
Gunnison,1,1,0%,2024-08-02,Cycles,1711474233,,city,0.0,0.0
Gunnison,1,1,0%,2024-08-02,Cycles,1711474233,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-08-09,Cycles,1711474233,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-08-09,Cycles,1711474233,,city,0.0,
Gunnison,0,1,-,2024-09-27,Cycles,1711474233,listeners,city,1.0,inf
Gunnison,0,1,-,2024-09-27,Cycles,1711474233,,city,0.0,0.0
Gunnison,1,0,-100%,2024-10-04,Cycles,1711474233,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-10-04,Cycles,1711474233,listeners,city,0.0,
Gunnison,0,1,-,2024-11-22,Cycles,1711474233,listeners,city,1.0,inf
Gunnison,0,1,-,2024-11-22,Cycles,1711474233,,city,0.0,0.0
Gunnison,1,0,-100%,2024-11-29,Cycles,1711474233,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-11-29,Cycles,1711474233,listeners,city,0.0,
Gunnison,0,2,-,2023-11-10,What Home Is,1711474234,,city,,
Gunnison,1,0,-100%,2023-11-17,What Home Is,1711474234,listeners,city,-2.0,-100.0
Gunnison,2,0,-100%,2023-11-17,What Home Is,1711474234,,city,0.0,
Gunnison,0,1,-,2023-12-01,What Home Is,1711474234,listeners,city,1.0,inf
Gunnison,0,1,-,2023-12-01,What Home Is,1711474234,,city,0.0,0.0
Gunnison,1,0,-100%,2023-12-08,What Home Is,1711474234,,city,-1.0,-100.0
Gunnison,0,1,-,2023-12-29,What Home Is,1711474234,listeners,city,1.0,inf
Gunnison,0,1,-,2023-12-29,What Home Is,1711474234,,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-05,What Home Is,1711474234,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-05,What Home Is,1711474234,,city,0.0,
Gunnison,0,1,-,2024-01-12,What Home Is,1711474234,listeners,city,1.0,inf
Gunnison,0,1,-,2024-01-12,What Home Is,1711474234,,city,0.0,0.0
Gunnison,1,1,0%,2024-01-19,What Home Is,1711474234,,city,0.0,0.0
Gunnison,1,1,0%,2024-01-19,What Home Is,1711474234,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-26,What Home Is,1711474234,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-26,What Home Is,1711474234,listeners,city,0.0,
Gunnison,0,1,-,2024-02-23,What Home Is,1711474234,,city,1.0,inf
Gunnison,0,1,-,2024-02-23,What Home Is,1711474234,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-03-01,What Home Is,1711474234,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-03-01,What Home Is,1711474234,,city,0.0,
Gunnison,0,1,-,2024-05-10,What Home Is,1711474234,listeners,city,1.0,inf
Gunnison,0,1,-,2024-05-10,What Home Is,1711474234,,city,0.0,0.0
Gunnison,1,0,-100%,2024-05-17,What Home Is,1711474234,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-05-17,What Home Is,1711474234,,city,0.0,
Gunnison,0,1,-,2024-06-21,What Home Is,1711474234,,city,1.0,inf
Gunnison,0,1,-,2024-06-21,What Home Is,1711474234,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-06-28,What Home Is,1711474234,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-06-28,What Home Is,1711474234,,city,0.0,
Gunnison,0,1,-,2024-07-26,What Home Is,1711474234,,city,1.0,inf
Gunnison,0,1,-,2024-07-26,What Home Is,1711474234,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-08-02,What Home Is,1711474234,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-08-02,What Home Is,1711474234,listeners,city,0.0,
Gunnison,0,1,-,2023-11-10,Kid,1711474235,listeners,city,,
Gunnison,0,1,-,2023-11-10,Kid,1711474235,,city,0.0,0.0
Gunnison,1,0,-100%,2023-11-17,Kid,1711474235,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2023-11-17,Kid,1711474235,,city,0.0,
Gunnison,0,1,-,2024-01-19,Kid,1711474235,,city,1.0,inf
Gunnison,0,1,-,2024-01-19,Kid,1711474235,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-26,Kid,1711474235,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-26,Kid,1711474235,listeners,city,0.0,
Gunnison,0,0,-,2024-09-20,Kid,1711474235,listeners,city,0.0,
Gunnison,0,1,-,2024-09-20,Kid,1711474235,,city,1.0,inf
Gunnison,0,0,-100%,2024-09-27,Kid,1711474235,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-09-27,Kid,1711474235,,city,0.0,
Gunnison,0,1,-,2023-11-10,All In,1711474237,,city,,
Gunnison,0,1,-,2023-11-10,All In,1711474237,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2023-11-17,All In,1711474237,,city,-1.0,-100.0
Gunnison,1,0,-100%,2023-11-17,All In,1711474237,listeners,city,0.0,
Gunnison,0,1,-,2024-01-19,All In,1711474237,listeners,city,1.0,inf
Gunnison,0,1,-,2024-01-19,All In,1711474237,,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-26,All In,1711474237,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-26,All In,1711474237,,city,0.0,
Gunnison,0,1,-,2025-02-07,All In,1711474237,,city,1.0,inf
Gunnison,0,1,-,2025-02-07,All In,1711474237,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2025-02-14,All In,1711474237,,city,-1.0,-100.0
Gunnison,1,0,-100%,2025-02-14,All In,1711474237,listeners,city,0.0,
Gunnison,0,2,-,2023-11-10,Crash,1711474239,listeners,city,,
Gunnison,0,2,-,2023-11-10,Crash,1711474239,,city,0.0,0.0
Gunnison,2,0,-100%,2023-11-17,Crash,1711474239,listeners,city,-2.0,-100.0
Gunnison,2,0,-100%,2023-11-17,Crash,1711474239,,city,0.0,
Gunnison,0,1,-,2024-07-26,Crash,1711474239,,city,1.0,inf
Gunnison,0,1,-,2024-07-26,Crash,1711474239,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-08-02,Crash,1711474239,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-08-02,Crash,1711474239,listeners,city,0.0,
Gunnison,0,1,-,2023-11-10,Holding On,1711474240,,city,,
Gunnison,0,1,-,2023-11-10,Holding On,1711474240,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2023-11-17,Holding On,1711474240,,city,-1.0,-100.0
Gunnison,1,0,-100%,2023-11-17,Holding On,1711474240,listeners,city,0.0,
Gunnison,0,1,-,2023-12-29,Holding On,1711474240,,city,1.0,inf
Gunnison,0,1,-,2023-12-29,Holding On,1711474240,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2024-01-05,Holding On,1711474240,,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-01-05,Holding On,1711474240,listeners,city,0.0,
Gunnison,0,0,-,2024-09-13,Holding On,1711474240,listeners,city,0.0,
Gunnison,0,1,-,2024-09-13,Holding On,1711474240,,city,1.0,inf
Gunnison,1,1,0%,2024-09-20,Holding On,1711474240,,city,0.0,0.0
Gunnison,0,0,-,2024-09-20,Holding On,1711474240,listeners,city,-1.0,-100.0
Gunnison,1,0,-100%,2024-09-27,Holding On,1711474240,,city,0.0,
Gunnison,0,0,-100%,2024-09-27,Holding On,1711474240,listeners,city,0.0,
Gunnison,0,1,-,2023-11-10,Easy,1711474241,,city,,
Gunnison,0,1,-,2023-11-10,Easy,1711474241,listeners,city,0.0,0.0
Gunnison,1,0,-100%,2023-11-17,Easy,1711474241,,city,-1.0,-100.0
Gunnison,1,0,-100%,2023-11-17,Easy,1711474241,listeners,city,0.0,
Gunnison,0,1,-,2024-09-20,Easy,1711474241,,city,1.0,inf
Gunnison,0,0,-,2024-09-20,Easy,1711474241,listeners,city,-1.0,-100.0
